2017/04/14 10:25:34 [notice] 127896#126068: signal process started
2017/04/14 10:25:54 [notice] 110532#126228: signal process started
2017/04/14 10:27:20 [notice] 125852#126952: signal process started
2017/04/14 11:25:50 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:25:51 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:25:51 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:25:52 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:50:24 [notice] 130532#132076: signal process started
2017/04/14 11:51:42 [error] 130544#131108: *13 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:51:50 [notice] 131728#130840: signal process started
2017/04/14 11:51:51 [error] 130544#131108: *14 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:54:32 [error] 130400#124536: *7 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:54:43 [notice] 131596#131608: signal process started
2017/04/14 11:55:10 [error] 130308#128876: *15 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2018/01/04 18:28:30 [error] 2676#6328: *908 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *909 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *909 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:31 [error] 2676#6328: *909 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:32 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:32 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:32 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:32 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:32 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:32 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:33 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:33 [error] 2676#6328: *908 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:33 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:33 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:33 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:33 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:34 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:34 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:34 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:34 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:34 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:34 [error] 2676#6328: *910 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:35 [error] 2676#6328: *912 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:35 [error] 2676#6328: *909 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:35 [error] 2676#6328: *907 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:35 [error] 2676#6328: *907 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:35 [error] 2676#6328: *909 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:35 [error] 2676#6328: *909 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:36 [error] 2676#6328: *912 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:36 [error] 2676#6328: *912 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:36 [error] 2676#6328: *912 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:37 [error] 2676#6328: *912 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:37 [error] 2676#6328: *912 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:37 [error] 2676#6328: *912 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:37 [error] 2676#6328: *912 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:37 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:37 [error] 2676#6328: *907 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:37 [error] 2676#6328: *907 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:37 [error] 2676#6328: *907 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:37 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:37 [error] 2676#6328: *907 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:38 [error] 2676#6328: *913 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:38 [error] 2676#6328: *913 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:38 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_09_01/2895674b4e789731b081480e8a66159f.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:38 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:38 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:38 [error] 2676#6328: *911 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:38 [error] 2676#6328: *913 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 18:28:38 [error] 2676#6328: *913 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_10_11/8b6f4fb0e3f2f88341ac590ec329d5e0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
